tweet_id;sentiment;content
11289;anger   ;This anger inside I turned to fuel I burned and watched myself spin down like inferno types
11290;anger   ;@HumbleTeej @CourtneeHendrix even if he says nothing he'll still piss some people off. He's gotta decide who he wants to make angry.
11291;anger   ;someone kik me @ montanashay_ \n #kikme 
11292;anger   ;someone kik me @ montanashay_ \n#kikme #snap
11293;anger   ;.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …
11294;anger   ;@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.
11295;anger   ;@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs
11296;anger   ;The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.
11297;anger   ;The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet .
11298;anger   ;Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver 
11299;anger   ;Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge
11300;anger   ;Beyoncé resentment gets me in my feelings every time. 😩
11301;anger   ;Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡
11302;anger   ;@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league
11303;anger   ;@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominembut never quanitfying them
11304;anger   ;Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy
11305;anger   ;Get to the gym and discover I forgot to put my gym shoes back in my bad 😤  #wwhhyyy
11306;anger   ;Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪
11307;anger   ;how can you hold a grudge for over a year I can barely hold one for a few minutes
11308;anger   ;"says who are you to compared me with the others; I'm just human. #lit #fire #burning"
11310;anger   ;@Bell @Bell_Support Cancelling home Fibe Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup
11311;anger   ;@Bell @Bell_Support Cancelling home Fibe Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup
11312;anger   ;@katrinadougan_ ive went roght in the huff. Deleted the episode out of anger n everything (regret it now)
11313;anger   ;my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl
11314;anger   ;Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016
11315;anger   ;I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅
11316;anger   ;(whisper) I cannot frown.
11317;anger   ;Chick told me I look like Childish Gambino. #insult or #compliment
11318;anger   ;Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute
11319;anger   ;Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute
11320;anger   ;Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right 
11321;anger   ;Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout
11322;anger   ;@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge
11323;anger   ;@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! 
11324;anger   ;Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.
11325;anger   ;@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile
11326;anger   ;Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy
11327;anger   ;@HannahFJames I'm distraught! 😭 Candice and her pout can piss off
11328;anger   ;@pxrfectpeach it's got her little pout
11329;anger   ;@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat
11330;anger   ;@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat
11331;anger   ;@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph
11332;anger   ;@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph
11333;anger   ;Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥
11334;anger   ;your outrage (your tweets your jokes your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)
11335;anger   ;Just watching crimewatch what kind of sick fuck touches 6 year olds 😡😡😡😡 shit like this makes me fume!!!
11336;anger   ;"I've never seen fast &amp; furious Tokyo drift. Boutta watch it"
11337;anger   ;i'll get my revenge soon
11338;anger   ;if i don't answer your 50 texts pls don't snap me
11339;anger   ;Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco Tx.  #KGB #G-town #fury
11340;anger   ;#Scorpio's can withdraw to a quiet place after being hurt only to think of a plan to sting back.
11341;anger   ;@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol
11343;anger   ;"@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk"
11344;anger   ;@Dak2future decorations are up all over Jersey already #outrage
11345;anger   ;@Dak2future decorations are up all over Jersey already 
11346;anger   ;The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days
11347;anger   ;@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme  #tater
11348;anger   ;@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater
11349;anger   ;@lyssababe615 \nIf this room was burning 🔥
11350;anger   ;What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger the constant waiting.. what u do ? @ritujai18874
11351;anger   ;@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome
11352;anger   ;Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂
11353;anger   ;@TheAlexValle Tio Valle please! WNF grudge match @Anti with Low Tier God!!!
11354;anger   ;@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸
11355;anger   ;2 days on.......never a fucking pen!!!! #nffc 
11356;anger   ;2 days on.......never a fucking pen!!!! #nffc #bitter
11357;anger   ;@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens
11358;anger   ;My anger is boiling over.
11359;anger   ;Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs barbed humour and eloquence in its fiery rage against injustice
11360;anger   ;fuming
11361;anger   ;@TDsNation only good thing in madden is DC
11362;anger   ;LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...
11363;anger   ;Hell hath no fury like a late twenty something dude who's concur for government session keeps expiring before he can submit a form
11364;anger   ;@shod_jpg aye man she was fuming xo
11365;anger   ;There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?
11366;anger   ;@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job
11367;anger   ;Imagine celtic burst the net wae every attempt but nutt same old dain it hard way usual
11368;anger   ;Fuckin hell even seeing your face makes me fume
11369;anger   ;Yoif you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?
11370;anger   ;Bon on allume madden
11371;anger   ;@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻
11372;anger   ;is it an insult or compliment to be told i look like a really happy duck
11373;anger   ;"#TheWordOfGOD #taught #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!"
11374;anger   ;@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment
11375;anger   ;not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike
11376;anger   ;sixth form has destroyed my glowing skin im fuming
11377;anger   ;How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage
11378;anger   ;How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat 
11379;anger   ;@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy
11380;anger   ;@VeyGraphics I had to unfollow he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.
11381;anger   ;very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now #rage
11382;anger   ;very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now 
11383;anger   ;Lol Adam the Bull with his fake outrage...
11384;anger   ;"This uber driver TRIED it with me &amp; he'll feel my wrath"
11385;anger   ;@xBladeMania 'I didn't see them???' huff.
11386;anger   ;Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox so...
11387;anger   ;Aidy: *has a physics question*\nAidy: '... ok I'm not gonna ask Tristan cause I don't wanna aggravate her'
11388;anger   ;India should now react to the uri attack..... 
11389;anger   ;India should now react to the uri attack..... #revenge
11390;anger   ;I'd rather dump gasoline all over myself and run into a burning building than use Excel.
11391;anger   ;@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 
11392;anger   ;@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage
11394;anger   ;"@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. "
11395;anger   ;The medicine is burning  me
11396;anger   ;"@DepressedStride &gt; huff louder"
11397;anger   ;Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder
11398;anger   ;@esraalajmy huff btw ty😔
11399;anger   ;Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??
11400;anger   ;@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(
11401;anger   ;@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. 
11402;anger   ;@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming
11403;anger   ;@tttinplay nice. why are u fuming then 😂
11404;anger   ;@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage
11405;anger   ;@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 
11406;anger   ;Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco Tx. #KGB #G-town 
11407;anger   ;@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin #snap
11408;anger   ;@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin 
11409;anger   ;@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other'
11411;anger   ;Yeah no. I don' mind tweetin' that twice. #snap #blm #likeThat
11412;anger   ;Yeah no. I don' mind tweetin' that twice.  #blm #likeThat
11413;anger   ;#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.
11414;anger   ;Tears and eyes can dry but I won't I'm burning like the wire in a lightbulb
11415;anger   ;I'm furious!!!!
11416;anger   ;@CSNHayes understandable. Hard when he has zero offense behind him and only a few wins since the All-Star Break.
11417;anger   ;@Mick727XD I know your furious i am too but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.
11418;anger   ;Especially when it comes to voicing a displeasure if you can't tell me straight up then hold your peace ✌️️
11419;anger   ;@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?
11420;anger   ;Oh yeah Squid face God madden 17 xbox1 come see me
11421;anger   ;My cat is bloody lucky the RSPCA weren't open at 3am last night!!! #fuming 😡🐱
11422;anger   ;@mofspades or maybe he's like my dad and no hair grows on his body... (I will always resent my mother's genes for taking this from me)
11423;anger   ;Circle K is dead to me. I hate your new slushie machine. #irate #livid
11424;anger   ;Circle K is dead to me. I hate your new slushie machine.  #livid
11425;anger   ;"the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms"
11426;anger   ;I can see how this will end\nIn all its bitter tragedy\nI'll give you all I have to spend\nAnd you'll give nothing back to me
11427;anger   ;@HillaryClinton It's your party that has divided this nation.  You inflame the minority population as well as pander.  You are a disgrace.
11428;anger   ;Or when they hmu on snap and I'm like.. which one are you. 💀
11429;anger   ;@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man
11430;anger   ;@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ)
11431;anger   ;I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer
11432;anger   ;I freaking hate working with #word on my phone  #write #writing #writerslife #writerproblems #writer
11433;anger   ;@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacksbut even @gop frown on talking about eating humans #lizardscum
11434;anger   ;@RadiateZen That's true it does go both ways. But I've been on the receiving end of a vegans wrath! Lol! I personally wouldn't condemn
11435;anger   ;Fear the fearsome fury of the forest fawn!
11436;anger   ;@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain 
11437;anger   ;@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry
11438;anger   ;@victoriarghhh not mad but tilting? slightly irate? is that cool?
11439;anger   ;I love when people say they aren't racist right before they say some racist shit... Not how that works... #fuming
11440;anger   ;I love when people say they aren't racist right before they say some racist shit... Not how that works... 
11441;anger   ;"@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming"
11443;anger   ;What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?
11444;anger   ;So excited to watch @RuPaulsDragRace #allstars \n #RuPaul 
11445;anger   ;@tomwilcox77 @mattgrime fuming
11446;anger   ;@Kruzer You're not stealing my girl I've solo'd Crota's End flawlessly. Do not try or face the wrath of the machine 😤
11447;anger   ;A persons opinion doesn't offend me at all
11448;anger   ;@GreatFallVoyagr #bitter sums it up! Congrats Nicole! that's all folks #bb18 now onto #survivor !
11449;anger   ;I hate not having the answers I need. #tomourssuck #prayinsnotcancer #angry
11450;anger   ;I hate not having the answers I need. #tomourssuck #prayinsnotcancer 
11451;anger   ;Mia has the worst road rage I have ever seen and she gets so mad when I put my hands on her windows lol
11452;anger   ;Think of #anger as this barrier between you and your truth.' @laurascoe
11453;anger   ;@Pharah_Amari [Reyes snarled in frustrated anger steel claws flexing dangerously. But she uttered those damning words it seems to snap --
11454;anger   ;@Grace_thomas473 you keep talkin shit and trying to offend me but you're just petty as fuck
11455;anger   ;so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.
11456;anger   ;One more day tiff.. One more day!
11457;anger   ;For every minute you are angry you lose sixty seconds of happiness. - Ralph Waldo Emerson #quote
11458;anger   ;"Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously"
11459;anger   ;Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.
11460;anger   ;In inter-group relationships #anger makes people think in more negative and prejudiced terms about outsiders.
11461;anger   ;@Felisariel Your stomach growl woke you up huh?
11462;anger   ;Y'all do the most on twitter and snap
11463;anger   ;@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl blowing smoke out of her nostrils. The old man nodded +
11464;anger   ;@Blewberry02CP Content updates provoke that income.
11465;anger   ;@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?
11466;anger   ;She's foaming at the lips the one between her hips @realobietrice one of many great lyrics
11467;anger   ;Is there a perfume that smells like the smell of smokey incense because i would be all about that
11468;anger   ;@AdamSinger bubble implies it will burst?
11469;anger   ;@SMalloy_LWOS that's not easy to blow up the LT on a run play. He created the seam for Sua to burst through
11470;anger   ;Goddamn headache. #anger
11471;anger   ;Goddamn headache. 
11472;anger   ;@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck but this is a whole new level. #anger #love #conflicted😬
11473;anger   ;@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck but this is a whole new level.  #love #conflicted😬
11474;anger   ;@BitchestheCat Look at those teef! 
11475;anger   ;@BitchestheCat Look at those teef! #growl
11476;anger   ;Never let me see you frown
11477;anger   ;People who go the speed limit irritate me
11478;anger   ;hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18
11479;anger   ;@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. #offended
11480;anger   ;@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. 
11481;anger   ;Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge
11482;anger   ;Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt 
11483;anger   ;finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet
11484;anger   ;"LGBTQ media should inform inspire entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attentionç"
11485;anger   ;Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations
11486;anger   ;meeting tiff at the mall soon congrats on getting that L babes❣
11488;anger   ;"Anger that you are willing to take out on people &amp; the world in general &amp; ALL #police is WORST most indefensible kind of ."
11489;anger   ;@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !
11490;anger   ;He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging
11491;anger   ;He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh 
11492;anger   ;@Sirenja_ @JaxOfBo (like hope i didn't offend with my commentary - it wasn't what I was intending!)
11493;anger   ;@PAULROVlA the first resulted in me angrily sobbing and ranting about finnick in the cinema
11495;anger   ;"#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O"
11496;anger   ;i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off
11497;anger   ;@Claymakerbigsi @toghar11 @scott_mulligan_ @BoxingFanatic_ Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe
11498;anger   ;Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives
11499;anger   ;Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating.  #smrtruinslives
11500;anger   ;@politicalTigres @Saifullah_Uchvi welcome ji . sorry for words that irritate u
11501;anger   ;dammit @TMobile whays going on!!! 😤😤😤😤 lol  #smh #mobilefails
11502;anger   ;dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails
11503;anger   ;People are #hurt and #angry and it's hard to know what to do with that #anger Remember at the end of the day we're all #humans #bekind
11504;anger   ;@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!
11505;anger   ;@Markk1872  Red heads are more fiery.
11506;anger   ;@Kristiann1125 lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!
11507;anger   ;@MisterAK47 it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.
11508;anger   ;@brooklynbreeder \nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.
11509;anger   ;im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat  #snapme #horny #porn #naked #young
11510;anger   ;im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young
11511;anger   ;How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended
11512;anger   ;How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder 
11513;anger   ;bows are world of tank creats rubberbath sting weeks of
11514;anger   ;@iAmSJ I'm so mad for our clients I'm furious lmao
11515;anger   ;the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.
11516;anger   ;I'd pay good money to watch someone slap that pout off Candice.
11517;anger   ;@Lizombi There's a difference though. A grudge cab be tamed. Feeling uncomfortable is pure emotion you can't really control it.
11518;anger   ;Hell hath no fury like a sound technician scorned'\n\nThat's the quote right
11519;anger   ;Hell hath no fury like a bureaucrat scorned. ― Milton Friedman
11520;anger   ;Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta so sad so sad 😷😷
11521;anger   ;Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG
11522;anger   ;tbh amy i don't know why you need to sort your life out it's looks like your having a great time' thanks tiff 😂💜
11523;anger   ;@CNNnewsroom @BrookeBCNN What can't you grasp? Besides yr cognitive dissonance raging away. Each. Incident. Re: LEO-shooting = SEPARATE.
11524;anger   ;Feel the wrath of my air-dropped pamphlets!
11525;anger   ;Okay you've annoyed me you haven't done a good job there at all. 
11526;anger   ;Okay you've annoyed me you haven't done a good job there at all. #furious
11528;anger   ;"Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off  #NoWorkForMe"
11529;anger   ;Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.
11530;anger   ;@Arsenal Giroud's beard is making me angry.
11531;anger   ;@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?
11532;anger   ;#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak
11533;anger   ;Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH
11534;anger   ;@lericoo 35. Do you hold a grudge against your ex?
11535;anger   ;"@washingtonpost#Trump's #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!"
11536;anger   ;@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact I know but emailing displeasure now anyway .
11537;anger   ;@Kailyew hahah tiff sent me that too😂
11538;anger   ;@JaredWyand Maybe if it was transgender the media would cover it #outrage
11539;anger   ;@JaredWyand Maybe if it was transgender the media would cover it 
11540;anger   ;I either look like a raging bitch or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.
11541;anger   ;Being #relentless is absolutely the only way to success. Never ever ever give up!
11542;anger   ;I'm not use to getting up early asf this shit goin irritate me.
11543;anger   ;@RossKemp watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld
11544;anger   ;@jbiggy13 @ToneCapone111 ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks
11545;anger   ;Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope
11546;anger   ;Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle
11547;anger   ;@Mysbananen yes hc and we got him very low. I know how it feels. Our damage is low enough as it is never mind having the rng of being enrage
11548;anger   ;Ultimately #KeithScott wasn't the man they were there to hand an arrest warrant to. That's what we know. That's enough to cause outrage.
11549;anger   ;@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming
11550;anger   ;@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! 
11551;anger   ;@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.
11552;anger   ;@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you
11553;anger   ;Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!
11554;anger   ;Honestly fuming
11555;anger   ;@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.
11556;anger   ;@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim
11557;anger   ;Everyone is raging
11558;anger   ;Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka'
11559;anger   ;No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂
11560;anger   ;"@CBSBigBrother she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖"
11561;anger   ;@GroovyBruce @larsrjs44 @AshvsEvilDead the 'groovier' part is an affront to common decency. No way @VancityReynolds agrees.
11562;anger   ;@emilieragann did another bee sting you on the tongue ?
11563;anger   ;@natalie_bloomer You interviewed one irate group two filmmakers who don't live here and got stock statements. That's not journalism.
11564;anger   ;🏆 #Success is the best #revenge. Whatever you're thinking about doing ... do something better. ⭐️⭐️⭐️⭐️
11565;anger   ;James: no 500k no 50k no 25k no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole
11566;anger   ;James: no 500k no 50k no 25k no 10k. You fucked up. #bb18  #shouldofVotedforNicole
11567;anger   ;These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️
11568;anger   ;Probably gonna end up seriously poorly at some point soon so tired and go from freezing to boiling in the space of seconds
11569;anger   ;me: wow today's such a good day \n*an hour later: burns food gets sick spills boiling hot water on myself*\nme: never mind
11570;anger   ;Blood is boiling
11571;anger   ;i already gets aggravated too fast like why aggravate me on purpose?
11572;anger   ;@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...
11573;anger   ;#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia
11574;anger   ;@Matt_Lat fuming ain't the word
11575;anger   ;I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.
11576;anger   ;Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up 
11577;anger   ;Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming
11578;anger   ;10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO
11579;anger   ;@bassekraah. @sunilddesai @jyoti1013 @Archnahr . A2: #irritation and isolation #lifenabler
11580;anger   ;@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.
11581;anger   ;Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her
11582;anger   ;#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)'
11583;anger   ;@BI_Science Opioid rapid pill plague...Speed generations Pulse Rapid rabid Impairment Ist Choice Stacked usage vs street ingestion demo US
11584;anger   ;@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout
11585;anger   ;@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice  #speakout
11586;anger   ;@TobyIrish1 Yes but you were specifically fuming about him not signing enough people
11587;anger   ;#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole
11588;anger   ;And Republicans you namely Graham Flake Sasse and others are not safe from my wrath hence that Hillary Hiney-Kissing ad I saw about you
11589;anger   ;just waggled my eyebrows up and down at the baby and she burst out laughing i love her haha
11590;anger   ;Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 
11591;anger   ;Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter
11592;anger   ;You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us😤😤😤
11593;anger   ;Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. #rage
